TITLE,SECTION,SUB,CLS,CAT,DEG,FULL LAW DESCRIPTION,UCR DESCRIPTION,UCR CODE,IBR CODE
PL,125.27,1AVII,A,F,1,Murder-1st:While Committing Specific Crime,Murder,1,09A
PL,125.27,1AVIII,A,F,1,Murder-1st:Multiple Victims Same Criminal Transaction,Murder,1,09A
PL,130.20,,A,M,0,Sexual Misconduct,Rape (2013 Expanded),50,11B
PL,130.20,01,A,M,0,Sexual Misconduct:Person Has Intercourse With Another Without Consent,Rape (2013 Expanded),50,11B
PL,130.20,02,A,M,0,Sexual Misconduct: Engage In Oral/Anal Sexual Conduct Without Consent,Rape (2013 Expanded),50,11B
PL,130.20,03,A,M,0,Sexual Misconduct: Person Has Sex With Animal Or Dead Human Body,Rape (2013 Expanded),50,11B
PL,130.25,,E,F,3,Rape 3rd Degree,Rape (2013 Expanded),50,36B
PL,130.25,01,E,F,3,Rape 3:Victim Incapable Of Consent-Factor Other Than Being <17 Yrs Old,Rape (Pre 2013),4,11A
PL,130.25,02,E,F,3,Rape 3rd: Victim Less Than 17 Years Old Perpetrator 21 Years Or More,Rape (2013 Expanded),50,36B
PL,130.25,03,E,F,3,Rape 3:Victim Did Not Consent- Factor Other Than Incapacity To Consent,Rape (Pre 2013),4,11A
PL,130.30,,D,F,2,Rape-2nd Degree,Rape (2013 Expanded),50,36B
PL,130.30,01,D,F,2,Rape-2nd:Person 18 Yrs Old Or More Has Intercourse With Person<15 Yrs,Rape (2013 Expanded),50,36B
PL,130.30,02,D,F,2,Rape 2: Intercourse With Person Incapable Of Consent-Mentally Disabled,Rape (Pre 2013),4,11A
PL,130.35,,B,F,1,Rape-1st Degree,Rape (Pre 2013),4,11A
PL,130.35,01,B,F,1,Rape-1st:Forcible Compulsion,Rape (Pre 2013),4,11A
PL,130.35,02,B,F,1,Rape:Intercourse Female Physically Helpless,Rape (Pre 2013),4,11A
PL,130.35,03,B,F,1,Rape 1st: Intercourse With Person Less Than 11 Years Old,Rape (Pre 2013),4,11A
PL,130.35,04,B,F,1,Rape-1st: Actor Is 18 Years or Older/ Victim Is Under 13 Years of Age,Rape (Pre 2013),4,11A
PL,130.40,,E,F,3,Criminal Sexual Act- 3rd Degree,Rape (2013 Expanded),50,11B
PL,130.40,01,E,F,3,Crim Sex Act 3: Oral/Anal Sex Conduct With Person Incapable Of Consent,Rape (2013 Expanded),50,11B
PL,130.40,02,E,F,3,Criminal Sexual Act 3:Actor 21 Yrs Old Or More/Victim Less Than 17 Yrs,Rape (2013 Expanded),50,11B
PL,130.40,03,E,F,3,Criminal Sexual Act-3:Lack Of Consent/Victim Not Incapable Of Consent,Rape (2013 Expanded),50,11B
PL,130.45,,D,F,2,Criminal Sexual Act-2nd Degree,Rape (2013 Expanded),50,11B
PL,130.45,01,D,F,2,Criminal Sex Act-2: Oral/Anal Sex-Actor 18 Yrs Or More/Victim Under 15,Rape (2013 Expanded),50,11B
PL,130.45,02,D,F,2,Criminal Sexual Act-2nd:Victim Incapable Of Consent-Mentally Disabled,Rape (2013 Expanded),50,11B
PL,130.50,,B,F,1,Criminal Sexual Act-1st Degree,Rape (2013 Expanded),50,11B
PL,130.50,01,B,F,1,Criminal Sexual Act-1st Degree: By Forcible Compulsion,Rape (2013 Expanded),50,11B
PL,130.50,02,B,F,1,Criminal Sexual Act 1st Degree: Victim Physically Helpless,Rape (2013 Expanded),50,11B
PL,130.50,03,B,F,1,Criminal Sexual Act-1st Degree: Victim Less Than 11 Years Old,Rape (2013 Expanded),50,11B
PL,130.50,04,B,F,1,Criminal Sexual Act 1st: Actor 18 Yrs Or More/Victim Less Than 13,Rape (2013 Expanded),50,11B
PL,130.52,,A,M,0,Forcible Touching,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.52,01,A,M,0,Forcible Touching - Touch Sexual/Intimate Parts of Another Person,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.52,02,A,M,0,Forcible Touching- Subject Victim to Sexual Contact on Bus/Train/Subwy,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.53,,E,F,0,Persistent Sexual Abuse -2 or More Prior Convictions Within 10 Years,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.55,,B,M,3,Sexual Abuse-3rd:Subject Another Person to Sex Contact Without Consent,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.60,,A,M,2,Sexual Abuse-2nd Degree,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.60,01,A,M,2,Sexual Contact With Individual Greater Than 17 Incapable Of Consent,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.60,02,A,M,2,Sexual Abuse 2nd: Sexual Contact With Person Less Than 14 Years Old,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65,,D,F,1,Sexual Abuse-1st Degree,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65,01,D,F,1,Sexual Abuse 1st Degree:Contact By Forcible Compulsion,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65,02,D,F,1,Sexual Abuse 1st:Person Incapable of Consent-Physically Helpless,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65,03,D,F,1,Sexual Abuse 1st:Sexual Contact With Individual Less Than 11Years Old,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65,04,D,F,1,Sexual Abuse 1st: Contact W/Victim Less Than 13/Defendant 21 Or Older,Sex Offense (Except Rape or Prostitution),22,11D
PL,130.65-A,,E,F,4,Aggravated Sexual Abuse- 4th Degree,Rape (2013 Expanded),50,11C
PL,130.65-A,01A,E,F,4,Aggravated Sexual Abuse-4th Degree: Insertion Of Foreign Object,Rape (2013 Expanded),50,11C
PL,130.65-A,01B,E,F,4,Aggravated Sexual Abuse-4th Degree: Insertion Of Finger,Rape (2013 Expanded),50,11C
PL,130.66,,D,F,3,Aggravated Sexual Abuse-3rd Degree,Rape (2013 Expanded),50,11C
PL,130.66,01,D,F,3,Aggravated Sexual Abuse-3rd Degree:Insert Foreign Object,Rape (2013 Expanded),50,11C
PL,130.66,01A,D,F,3,Aggravated Sexual Abuse-3rd:Insert Foreign Object- Forcible Compulsion,Rape (2013 Expanded),50,11C
PL,130.66,01B,D,F,3,Aggravated Sexual Abuse-3rd:Incapable Of Consent-Physically Helpless,Rape (2013 Expanded),50,11C
PL,130.66,01C,D,F,3,Aggravated Sexual Abuse-3rd:Victim Less Than 11Years Old,Rape (2013 Expanded),50,11C
PL,130.66,02,D,F,3,Aggravated Sexual Abuse-3rd: Incapable Of Consent -Mentally Disabled,Rape (2013 Expanded),50,11C
PL,130.67,,C,F,2,Aggravated Sexual Abuse-2nd Degree,Rape (2013 Expanded),50,11C
PL,130.67,01,C,F,2,Aggravated Sexual Abuse-2nd Degree,Rape (2013 Expanded),50,11C
PL,130.67,01A,C,F,2,Aggravated Sexual Abuse:Compulsion-2nd Degree,Rape (2013 Expanded),50,11C
PL,130.67,01B,C,F,2,Aggravated Sexual Abuse 2nd Degree: Other Person Physically Helpless,Rape (2013 Expanded),50,11C
PL,130.67,01C,C,F,2,Aggravated Sexual Abuse 2nd Degree: Other Person Less Than 11 Yrs Old,Rape (2013 Expanded),50,11C
PL,130.70,,B,F,1,Aggravated Sexual Abuse-1st Degree,Rape (2013 Expanded),50,11C
PL,130.70,01,B,F,1,Aggravated Sexual Abuse-1st Degree,Rape (2013 Expanded),50,11C
PL,130.70,01A,B,F,1,Aggravated Sexual Abuse-Compulsion-1st Degree,Rape (2013 Expanded),50,11C
PL,130.70,01B,B,F,1,Aggravated Sexual Abuse 1st With Physical Helpless Individual,Rape (2013 Expanded),50,11C
PL,130.70,01C,B,F,1,Aggravated Sexual Abuse 1st Degree- Victim Less Than Eleven Years Old,Rape (2013 Expanded),50,11C
PL,130.75,,B,F,1,Course Of Sexual Conduct Against Child- 1st Degree,Rape (2013 Expanded),50,11E
PL,130.75,01A,B,F,1,Course Of Sexual Conduct-1st Degree: 2 Or More Acts Against Child < 11,Rape (2013 Expanded),50,11E
PL,130.75,01B,B,F,1,Course Of Sexual Conduct Against Child 1st: Child<13/Actor 18 Or More,Rape (2013 Expanded),50,11E
PL,130.80,,D,F,2,Course Of Sexual Conduct Against A Child- 2nd Degree,Rape (2013 Expanded),50,11E
PL,130.80,01A,D,F,2,Course Of Sexual Conduct Against Child 2nd:Two Or More Acts/Child < 11,Rape (2013 Expanded),50,11E
PL,130.80,01B,D,F,2,Course Sexual Conduct-2nd: Actor >17 Two Or More Acts On Child < 13,Rape (2013 Expanded),50,11E
PL,130.85,,E,F,0,Female Genital Mutilation,Aggravated Assault,6,13A
PL,130.85,01,E,F,0,Female Genital Mutilation,Aggravated Assault,6,13A
PL,130.85,01A,E,F,0,Female Genital Mutilation-Circumcise Person Less Than 18 Years Old,Aggravated Assault,6,13A
PL,130.85,01B,E,F,0,Female Genital Mutilation:Parent Consents to Circumcision of Child<18,Aggravated Assault,6,13A
PL,130.90,,D,F,0,Facilitating A Sex Offense With A Controlled Substance,Rape (2013 Expanded),50,11D
PL,130.95,,A,F,0,Predatory Sexual Assault,Rape (2013 Expanded),50,11E
PL,130.95,01A,A,F,0,Pred Sex Assault: Commit Specified Offense & Cause Serious Phys Injury,Rape (2013 Expanded),50,11E
PL,130.95,01B,A,F,0,Pred Sex Assault:Commit Spec Offense& Use/Threat Use Danger Instrument,Rape (2013 Expanded),50,11E
PL,130.95,02,A,F,0,Pred Sex Assault:Commit Specified Offense Against More Than One Victim,Rape (2013 Expanded),50,11E
PL,130.95,03,A,F,0,Pred Sex Assault:Commit Specified Offense & Prev Conv For Spec Offense,Rape (2013 Expanded),50,11E
PL,130.96,,A,F,0,Predatory Sex Assault Against Child:Specified Offense Against Child<13,Rape (2013 Expanded),50,11E
PL,135.05,,A,M,2,Unlawful Imprisonment-2nd Degree,Kidnapping,11,100
PL,135.10,,E,F,1,Unlawful Imprisonment-1st Degree,Kidnapping,11,100
PL,135.20,,B,F,2,Kidnapping-2nd Degree,Kidnapping,11,100
PL,135.25,,A,F,1,Kidnapping-1st Degree,Kidnapping,11,100
PL,135.25,01,A,F,1,Kidnapping:With Intent To Collect Ransom,Kidnapping,11,100
PL,135.25,02,A,F,1,Kidnapping-1st:Restrain Abductee More Than 12 Hours,Kidnapping,11,100
PL,135.25,02A,A,F,1,Kidnapping-1st:Inflicts Physical Injury,Kidnapping,11,100
PL,135.25,02B,A,F,1,Kidnapping-1st:Advance Commission Of A Felony,Kidnapping,11,100
PL,135.25,02C,A,F,1,Kidnapping 1st:Terrorize Abductee or a Third Person,Kidnapping,11,100
PL,135.25,02D,A,F,1,Kidnapping-1st:Interfere With Government Function,Kidnapping,11,100
PL,135.25,03,A,F,1,Kidnapping:Abduction Resulting In Death,Kidnapping,11,100
PL,135.35,01,D,F,0,Labor Trafficking: Require Labor be Performed to Repay a Debt,Coercion,29,64B
PL,135.35,02,D,F,0,Labor Trafficking: Withhold Passport/Immigration Document/ID,Coercion,29,64B
PL,135.35,03A,D,F,0,Labor Trafficking: Force person Through Fear of Injury or Death,Coercion,29,64B
PL,135.35,03B,D,F,0,Labor Traffcking:Compel Labor Through Fear of Property Damage,Coercion,29,64B
PL,135.35,03C,D,F,0,Labor Trafficking: Compel Labor by Committing Felony/Unlawful Imprison,Coercion,29,64B
PL,135.35,03D,D,F,0,Labor trafficking: Compel Labor by Threat Criminal Charge/Deportation,Coercion,29,64B
PL,135.35,03E,D,F,0,Labor Trafficking: Compel Labor by Threat to Expose a Secret,Coercion,29,64B
PL,135.35,03F,D,F,0,Labor Trafficking: Compel Labor by Threatening Legal Defense,Coercion,29,64B
PL,135.35,03G,D,F,0,Labor Trafficking: Compel Labor by Abuse of Public Authority,Coercion,29,64B
PL,135.37,,C,F,0,Aggravated Labor Trafficking: Provide Controlled Substances,Coercion,29,64B
PL,135.45,,A,M,2,Custodial Interference-2nd Degree,Kidnapping,11,100
PL,135.45,01,A,M,2,Enticement Of Individual Less Than 16 By Relative,Kidnapping,11,100
PL,135.45,02,A,M,2,Custodial Interference:Lure Individual From Custody,Kidnapping,11,100
PL,135.50,,E,F,1,Custodial Interference-1st Degree,Kidnapping,11,100
PL,135.50,01,E,F,1,Custodial Interference 1st: Removes Victim From State,Kidnapping,11,100
PL,135.50,02,E,F,1,Custodial Interference 1st:Risk To Victim's Safety Or Health,Kidnapping,11,100
PL,135.55,,E,F,0,Substitution Of Children,Kidnapping,11,100
PL,135.60,,A,M,3,Coercion-3rd Degree,Coercion,29,210
PL,135.60,01,A,M,3,Coercion-3rd Degree: Instill Fear Of Physical Injury To A Person,Coercion,29,13C
PL,135.60,02,A,M,3,Coercion-3rd Degree: Instill Fear of Property Damage,Coercion,29,210
PL,135.60,03,A,M,3,Coercion-3rd Degree: Instill Fear of Conduct Constituting A Crime,Coercion,29,210
PL,135.60,04,A,M,3,Coercion-3rd Degree: Instill Fear Some Person Will Be Accused Of Crime,Coercion,29,210
PL,135.60,05,A,M,3,Coercion-3rd Degree: Instill Fear A Secret Will Be Exposed,Coercion,29,210
PL,135.60,06,A,M,3,Coercion-3rd Degree: Instill Fear Of Strike/Boycott/Labor Action,Coercion,29,210
PL,135.60,07,A,M,3,Coercion-3rd: Instill Fear Someone Will Testify Or Withhold Testimony,Coercion,29,210
PL,135.60,08,A,M,3,Coercion-3rd: Instill Fear Of Use Of Public Position To Adverse Affect,Coercion,29,210
PL,135.60,09,A,M,3,Coercion-3rd: Instill Fear Someone Will Perform Act To Harm Another,Coercion,29,210
PL,135.61,,E,F,2,Coercion-2nd Degree Compel Sex Act,Coercion,29,210
PL,135.65,,D,F,1,Coercion-1st Degree,Coercion,29,210
PL,135.65,01,D,F,1,Coercion:Cause Fear To Injure A Person Or Damage Property,Coercion,29,210
PL,135.65,02,D,F,1,Coercion-1st:Compels Or Induces Other To Commit Crime,Coercion,29,210
PL,140.05,,,V,0,Trespass,All Other Offenses (Except Traffic),43,90J
PL,140.10,,B,M,3,Criminal Trespass-3rd Degree,All Other Offenses (Except Traffic),43,90J
PL,140.10,00H,A,M,3,Hate Crime/Criminal Trespass - 3rd Degree,All Other Offenses (Except Traffic),43,90J
PL,140.10,0A,B,M,3,Criminal Trespass 3rd: Property Fenced in or Enclosed,All Other Offenses (Except Traffic),43,90J
PL,140.10,0AH,A,M,3,Hate Crime/Criminal Trespass 3rd Deg: Property Fenced Or Enclosed,All Other Offenses (Except Traffic),43,90J
PL,140.10,0B,B,M,3,Criminal Trespass 3rd Degree: School or Children's Camp,All Other Offenses (Except Traffic),43,90J
PL,140.10,0BH,A,M,3,Hate Crime/Criminal Trespass 3rd Degree: School Or Camp,All Other Offenses (Except Traffic),43,90J
PL,140.10,0C,B,M,3,Criminal Trespass 3rd : School Within City W/population >1 Million,All Other Offenses (Except Traffic),43,90J
PL,140.10,0CH,A,M,3,Hate Crime/Criminal Trespass 3rd Degree: School Within City,All Other Offenses (Except Traffic),43,90J
PL,140.10,0D,B,M,3,Criminal Trespass 3rd: School In City With Population < 1 Million,All Other Offenses (Except Traffic),43,90J
PL,140.10,0DH,A,M,3,Hate Crime/Criminal Trespass 3rd Degree: School Outside City,All Other Offenses (Except Traffic),43,90J
PL,140.10,0E,B,M,3,Criminal Trespass 3rd: Public Housing-In Violation of Posted Rules,All Other Offenses (Except Traffic),43,90J
PL,140.10,0EH,A,M,3,Hate Crime/Criminal Trespass 3rd: Public Housing- Viol Posted Rules,All Other Offenses (Except Traffic),43,90J
PL,140.10,0F,B,M,3,Criminal Trespass 3rd: Public Housing Viol Communicated Request,All Other Offenses (Except Traffic),43,90J
PL,140.10,0FH,A,M,3,Hate Crime/Crim Trespass 3:Public Housing-Violate Request To Leave,All Other Offenses (Except Traffic),43,90J
PL,140.10,0G,B,M,3,Criminal Trespass 3rd: Railroad Right Of Way Or Yard,All Other Offenses (Except Traffic),43,90J
PL,140.10,0GH,A,M,3,Hate Crime/Criminal Trespass 3rd: Railroad Right-Of-Way Or Yard,All Other Offenses (Except Traffic),43,90J
PL,140.15,,A,M,2,Criminal Trespass In The Second Degree,All Other Offenses (Except Traffic),43,90J
PL,140.15,00H,E,F,2,Hate Crime/Criminal Trespass In The Second Degree,All Other Offenses (Except Traffic),43,90J
PL,140.15,01,A,M,2,Criminal Trespass 2nd - Enter Or Remain Unlawfully In A Dwelling,All Other Offenses (Except Traffic),43,90J
PL,140.15,01H,E,F,2,Hate Crime/Criminal Trespass 2 - Enter/Remain Unlawfully In Dwelling,All Other Offenses (Except Traffic),43,90J
PL,140.15,02,A,M,2,Criminal Trespass 2nd - Sex Offender Enters Victim's School,All Other Offenses (Except Traffic),43,90J
PL,140.15,02H,E,F,2,Hate Crime/Criminal Trespass 2 - Sex Offender Enters Victim's School,All Other Offenses (Except Traffic),43,90J
PL,140.17,,D,F,1,Criminal Trespass-1st Degree,All Other Offenses (Except Traffic),43,90J
PL,140.17,00H,C,F,1,Hate Crime/Criminal Trespass - 1st Degree,All Other Offenses (Except Traffic),43,90J
PL,140.17,01,D,F,1,Criminal Trespass 1st: Possess Explosive or Deadly Weapon,All Other Offenses (Except Traffic),43,90J
PL,140.17,01H,C,F,1,Hate Crime/Criminal Trespass-1st:Possess Explosive or Deadly Weapon,All Other Offenses (Except Traffic),43,90J
PL,140.17,02,D,F,1,Criminal Trespass 1st Degree: Possess Firearm and Ammunition,All Other Offenses (Except Traffic),43,90J
PL,140.17,02H,C,F,1,Hate Crime/Criminal Trespass-1st:Possess Firearm and Ammunition,All Other Offenses (Except Traffic),43,90J
PL,140.17,03,D,F,1,Criminal Trespass 1st:Know That Other Participant Has Weapon,All Other Offenses (Except Traffic),43,90J
PL,140.17,03H,C,F,1,Hate Crime/Criminal Trespass-1st:Know Other Participant Is Armed,All Other Offenses (Except Traffic),43,90J
PL,140.20,,D,F,3,Burglary-3rd Degree: Illegal Entry with Intent to Commit a Crime,Burglary,7,220
PL,140.25,,C,F,2,Burglary-2nd Degree,Burglary,7,220
PL,140.25,01,C,F,2,Burglary:Illegal Entry With Criminal Intent,Burglary,7,220
PL,140.25,01A,C,F,2,Burglary:Armed With Explosives/Deadly Weapon,Burglary,7,220
PL,140.25,01B,C,F,2,Burglary:Causes Physical Injury,Burglary,7,220
PL,140.25,01C,C,F,2,Burglary:Uses Dangerous Instrument,Burglary,7,220
PL,140.25,01D,C,F,2,Burglary-2nd Degree: Displays What Appears To Be A Firearm,Burglary,7,220
PL,140.25,02,C,F,2,Burglary 2nd Degree: Illegal Entry- Dwelling,Burglary,7,220
PL,140.30,,B,F,1,Burglary-1st Degree,Burglary,7,220
PL,140.30,01,B,F,1,Burglary:Dwelling With Explosives Or Deadly Weapon,Burglary,7,220
PL,140.30,02,B,F,1,Burglary:Dwelling Causing Injury,Burglary,7,220
PL,140.30,03,B,F,1,Burglary-1st Degree: Use or Threaten Use of Dangerous Instrument,Burglary,7,220
PL,140.30,04,B,F,1,Burglary-1st Degree: Displays What Appears To Be A Firearm,Burglary,7,220
PL,140.35,,A,M,0,Possession Of Burglar Tools,Possession Of Burglar's Tools,42,90Z
PL,140.40,,B,M,0,Unlawful Possession Radio Devices,All Other Offenses (Except Traffic),43,90Z
PL,145.00,,A,M,4,Criminal Mischief-4th Degree,Criminal Mischief,30,290
PL,145.00,01,A,M,4,Criminal Mischief:Intent To Damage Property,Criminal Mischief,30,290
PL,145.00,02,A,M,4,Criminal Mischief 4th: Destroy Abandoned Building,Criminal Mischief,30,290
PL,145.00,03,A,M,4,Criminal Mischief:Reckless Property Damage Greater Than $250,Criminal Mischief,30,290
PL,145.00,04,A,M,4,Criminal Mischief 4:Disable Equip To Prevnt Request For Emrgncy Assist,All Other Offenses (Except Traffic),43,90Z
PL,145.00,04A,A,M,4,Crim Mischief-4:Disable Equip To Prvnt Emrgncy Call To Police/Fire/EMT,All Other Offenses (Except Traffic),43,90Z
PL,145.00,04AH,E,F,4,Hate Crime/Crim Mis-4:Disable Equip Prvnt Emrgncy Call Police/Fire/EMT,All Other Offenses (Except Traffic),43,90Z
PL,145.00,04B,A,M,4,Crim Mis-4:Disble Equip To Prvnt Emrgncy Call To Protect Frm Phys Harm,All Other Offenses (Except Traffic),43,90Z
PL,145.00,04BH,E,F,4,Hate/Crim Mis-4:Disble Equip Prvnt Emrgncy Call Protect From Phys Harm,All Other Offenses (Except Traffic),43,90Z
PL,145.00,04H,E,F,4,Hate Crime/Crim Mis-4:Disable Equip To Prevnt Request ForEmergncy Call,All Other Offenses (Except Traffic),43,90Z
PL,145.05,,E,F,3,Criminal Mischief-3rd Degree,Criminal Mischief,30,290
PL,145.05,01,E,F,3,Criminal Mischief 3rd: Damage The Motor Vehicle Of Another Person,Criminal Mischief,30,290
PL,145.05,02,E,F,3,Criminal Mischief 3rd: Damage Another Person's Property- Amount > $250,Criminal Mischief,30,290
PL,145.10,,D,F,2,Criminal Mischief -2nd Degree,Criminal Mischief,30,290
PL,145.12,,B,F,1,Criminal Mischief-1st Degree,Criminal Mischief,30,290
PL,145.14,,B,M,3,Criminal Tampering-3rd Degree,Criminal Mischief,30,290
PL,145.15,,A,M,2,Criminal Tampering-2nd Degree,Criminal Mischief,30,290
PL,145.20,,D,F,1,Criminal Tampering-1st Degree,Criminal Mischief,30,290
PL,145.22,,A,M,2,Cemetery Desecration-2nd Degree,Criminal Mischief,30,290
PL,145.22,A,A,M,2,Cemetery Desecration-2nd: Damages Place Of Human Burial Or Interment,Criminal Mischief,30,290
PL,145.22,B,A,M,2,Cemetery Desecration-2nd: Steal Property From Place Of Human Burial,Criminal Mischief,30,290
PL,145.23,,E,F,1,Cemetery Desecration-1st Degree,Criminal Mischief,30,290
PL,145.23,A,E,F,1,Cemetery Desecration-1st: Damages Place Of Human Burial- Amount >$250,Criminal Mischief,30,290
PL,145.23,B,E,F,1,Cemetery Desecration-1st: Steal Property From Burial Place- Value>$250,Criminal Mischief,30,290
PL,145.23,C,E,F,1,Cemetery Desecration-1st: Commit PL 145.22-Prior Conviction In 5 Yrs,Criminal Mischief,30,290
PL,145.25,,B,M,0,Reckless Endangerment Property,Criminal Mischief,30,90Z
PL,145.26,,E,F,2,Aggravated Cemetery Desecration-2nd: Remove Remains/Object From Crypt,Criminal Mischief,30,290
PL,145.27,,D,F,1,Agg Cem Des-1:Commit PL 145.26-Prior Conv PL145.22/145.23/145.26-5 Yrs,Criminal Mischief,30,290
PL,145.30,,,V,0,Unlawful Posting Advertisement,All Other Offenses (Except Traffic),43,90Z
PL,145.30,01,,V,0,Unlawful Posting Advertisement On Industrial Property,All Other Offenses (Except Traffic),43,90Z
PL,145.40,,A,M,2,Tampering With A Consumer Product -2nd Degree,All Other Offenses (Except Traffic),43,90Z
PL,145.45,,E,F,1,Tampering With A Consumer Product -1st Degree,All Other Offenses (Except Traffic),43,90Z
PL,145.50,,,V,0,Litter Railroad Tracks or Rights-of-way,All Other Offenses (Except Traffic),43,90Z
PL,145.50,01,,V,0,Litter Railroad Tracks or Rights-of-way,All Other Offenses (Except Traffic),43,90Z
PL,145.60,,A,M,0,Making Graffiti,Criminal Mischief,30,290
